Sl No.,year,State,zone,region,state_population_zone,registered_vehicles_zone,road_length_km,road_condition,avg_speed_index,overspeeding,bad_weather,fault_of_driver,driver_below_18,fault_in_vehicle,pct_two_wheelers,enforcement_index,health_index,urban_flag,traffic_density,time_to_hospital,monthality_index,danger_score,no_of_accidents,no_of_injured,no_of_killed
487,2017,Uttar Pradesh,Uttar Pradesh_Zone2,north,14721661,53566,6137,dirt road,53.73,0,0,0,0,0,0.225,0.705,0.809,1,5.0,22.95,0.25,0.5816,7492,12156,121
488,2017,Uttar Pradesh,Uttar Pradesh_Zone3,north,22358357,37733,6286,proper road,93.44,1,0,0,0,0,0.141,0.623,0.798,0,5.0,29.16,0.333,1.2302,5901,13330,367
489,2017,Uttar Pradesh,Uttar Pradesh_Zone4,north,17913464,51843,16018,dirt road,71.89,1,0,1,0,0,0.226,0.668,0.743,1,5.0,30.85,0.417,2.1462,15138,36526,976
490,2017,Uttar Pradesh,Uttar Pradesh_Zone5,north,20743183,38503,12043,proper road,47.59,0,0,1,0,0,0.281,0.66,0.835,0,5.0,23.77,0.5,0.8858,5074,8301,76
491,2017,Uttarakhand,Uttarakhand_Zone1,north,5416563,121787,23729,proper road,88.7,1,0,0,0,1,0.201,0.798,0.452,0,28.905,78.94,0.167,1.7847,91026,264548,7063
492,2017,Uttarakhand,Uttarakhand_Zone2,north,5621827,194607,23009,dirt road,66.04,1,0,0,0,1,0.35,0.917,0.442,1,46.033,66.98,0.25,2.0322,148133,404157,11305
493,2017,Uttarakhand,Uttarakhand_Zone3,north,5824111,119349,11791,dirt road,38.62,0,0,0,0,0,0.079,0.667,0.556,0,22.913,63.95,0.333,0.7772,45590,78769,813
494,2017,Uttarakhand,Uttarakhand_Zone4,north,6791198,216239,15902,proper road,44.74,0,0,0,0,0,0.05,0.856,0.495,1,24.13,60.56,0.417,0.4255,50376,88213,973
495,2017,Uttarakhand,Uttarakhand_Zone5,north,3820399,220868,10557,damaged road,76.52,1,0,0,0,0,0.05,0.892,0.516,0,62.614,69.69,0.5,2.1926,258106,709737,35107
496,2017,West Bengal,West Bengal_Zone1,east,15688282,121554,12514,proper road,54.7,0,0,0,1,0,0.291,0.989,0.607,0,9.767,56.55,0.167,0.2805,11113,18804,194
497,2017,West Bengal,West Bengal_Zone2,east,12454068,147049,13657,proper road,94.08,1,0,0,0,0,0.159,0.953,0.496,1,13.468,60.46,0.25,1.2762,38127,100737,2855
498,2017,West Bengal,West Bengal_Zone3,east,15648204,252489,15462,proper road,74.79,1,0,0,0,0,0.368,0.933,0.54,0,19.278,66.2,0.333,1.2555,51124,122113,3805
499,2017,West Bengal,West Bengal_Zone4,east,18512508,313454,14007,damaged road,88.6,0,0,0,0,0,0.142,0.891,0.477,1,15.976,62.78,0.417,1.321,54717,145815,4184
500,2017,West Bengal,West Bengal_Zone5,east,23793753,137960,19409,dirt road,92.15,0,0,0,0,1,0.295,0.937,0.487,0,7.597,73.87,0.5,1.0904,17402,44721,323
501,2017,Andaman and Nicobar Islands,Andaman and Nicobar Islands_Zone1,central,11842908,97903,15869,proper road,93.19,0,0,0,0,0,0.207,0.569,0.411,0,10.023,84.78,0.167,0.6277,16955,42187,345
502,2017,Andaman and Nicobar Islands,Andaman and Nicobar Islands_Zone2,central,11133042,148687,27908,proper road,85.0,1,0,0,0,0,0.05,0.539,0.382,1,12.608,74.17,0.25,1.563,50178,144219,4109
503,2017,Andaman and Nicobar Islands,Andaman and Nicobar Islands_Zone3,central,8531743,110570,25242,proper road,51.05,0,0,1,1,0,0.276,0.61,0.485,0,16.901,74.21,0.333,1.1557,39011,82253,768
504,2017,Andaman and Nicobar Islands,Andaman and Nicobar Islands_Zone4,central,14037169,134078,17130,proper road,36.22,0,0,0,0,0,0.057,0.567,0.339,1,12.149,79.3,0.417,0.6789,20518,38857,426
505,2017,Andaman and Nicobar Islands,Andaman and Nicobar Islands_Zone5,central,18127585,103712,20432,damaged road,88.49,1,0,1,0,0,0.415,0.485,0.32,0,7.787,97.93,0.5,3.1337,74410,272714,10750
506,2017,Chandigarh,Chandigarh_Zone1,north,11200355,146746,1681,proper road,79.95,1,0,0,0,0,0.177,0.527,0.68,0,13.272,46.15,0.167,1.3607,44495,103480,3019
507,2017,Chandigarh,Chandigarh_Zone2,north,20114119,208242,3122,proper road,52.61,0,0,0,0,0,0.327,0.601,0.648,1,9.851,42.23,0.25,0.4461,17810,31016,303
508,2017,Chandigarh,Chandigarh_Zone3,north,12135487,192695,4125,proper road,89.22,0,0,0,0,0,0.4,0.544,0.625,0,12.439,54.04,0.333,0.4906,28239,61812,480
509,2017,Chandigarh,Chandigarh_Zone4,north,18921462,217572,2865,dirt road,69.28,0,0,0,0,0,0.289,0.483,0.509,1,10.81,58.92,0.417,0.9024,29846,66498,556
510,2017,Chandigarh,Chandigarh_Zone5,north,11696964,123821,2733,proper road,67.95,1,0,0,0,0,0.323,0.412,0.561,0,5.669,63.2,0.5,1.5013,39928,94958,3016
511,2017,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone1,west,4628722,84286,15574,damaged road,38.84,0,0,0,0,0,0.397,0.679,0.321,0,9.271,97.79,0.167,1.536,65316,150169,5494
512,2017,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone2,west,6768380,92663,12897,proper road,35.65,0,0,1,0,0,0.194,0.822,0.416,1,20.025,70.05,0.25,1.0976,38877,79139,781
513,2017,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone3,west,7877107,91284,8760,proper road,62.79,1,0,1,0,0,0.328,0.7,0.353,0,13.489,93.18,0.333,2.1028,55361,158066,4521
514,2017,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone4,west,7961186,111307,14157,damaged road,62.22,1,0,0,0,0,0.476,0.72,0.43,1,12.635,68.4,0.417,2.3388,71147,198059,9626
515,2017,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone5,west,7452677,84271,11337,proper road,93.84,1,0,0,0,0,0.091,0.777,0.352,0,11.493,93.31,0.5,1.465,40299,117690,3305
516,2017,Delhi,Delhi_Zone1,north,8050487,112544,3604,dirt road,42.77,0,0,0,1,1,0.182,0.584,0.722,0,9.923,39.97,0.167,1.1023,40020,70925,664
517,2017,Delhi,Delhi_Zone2,north,15544314,118893,7821,dirt road,38.27,0,0,0,0,0,0.559,0.584,0.663,1,11.072,40.39,0.25,0.7434,17853,29669,301
518,2017,Delhi,Delhi_Zone3,north,10267433,115578,8143,proper road,72.83,0,0,0,1,0,0.05,0.633,0.752,0,15.711,35.69,0.333,0.3571,17260,31555,273
519,2017,Delhi,Delhi_Zone4,north,11849549,113006,5857,dirt road,46.79,0,0,0,1,0,0.222,0.678,0.764,1,12.833,28.29,0.417,0.6263,19353,31508,303
520,2017,Delhi,Delhi_Zone5,north,13759252,184498,5141,dirt road,52.25,0,0,1,0,0,0.146,0.547,0.75,0,11.304,36.02,0.5,1.3017,44398,84441,729
521,2017,Jammu and Kashmir,Jammu and Kashmir_Zone1,north,10718747,210933,12480,damaged road,33.2,0,0,0,0,0,0.277,0.829,0.782,0,18.477,31.43,0.167,1.1381,57333,92825,3634
522,2017,Jammu and Kashmir,Jammu and Kashmir_Zone2,north,19489154,206873,7186,proper road,34.19,0,0,0,0,0,0.378,0.816,0.83,1,5.443,20.38,0.25,0.2109,13501,17595,215
523,2017,Jammu and Kashmir,Jammu and Kashmir_Zone3,north,14892601,290106,7297,dirt road,30.28,0,0,1,0,0,0.481,0.726,0.686,0,10.405,45.24,0.333,1.2571,62052,108361,1036
524,2017,Jammu and Kashmir,Jammu and Kashmir_Zone4,north,19487535,253347,13791,proper road,36.48,0,0,0,0,0,0.398,0.839,0.663,1,7.476,40.4,0.417,0.316,18966,28087,325
525,2017,Jammu and Kashmir,Jammu and Kashmir_Zone5,north,20377322,230754,12970,dirt road,70.87,0,0,0,1,0,0.214,0.816,0.768,0,11.483,33.42,0.5,0.5543,21470,39189,352
526,2017,Ladakh,Ladakh_Zone1,north,6814783,131202,7050,dirt road,83.82,1,0,0,1,0,0.4,0.482,0.518,0,12.923,69.4,0.167,1.7964,79001,219887,5828
527,2017,Ladakh,Ladakh_Zone2,north,8479620,115160,10655,proper road,55.35,0,0,0,0,0,0.288,0.572,0.578,1,10.518,50.68,0.25,0.5098,24094,43347,442
528,2017,Ladakh,Ladakh_Zone3,north,5534383,144919,17705,dirt road,85.46,1,0,0,0,0,0.452,0.648,0.591,0,28.587,58.86,0.333,1.6623,98709,261361,6854
529,2017,Ladakh,Ladakh_Zone4,north,4280455,119855,13812,proper road,76.83,1,0,0,0,0,0.233,0.511,0.598,1,14.316,48.23,0.417,1.4257,94577,225621,6949
530,2017,Ladakh,Ladakh_Zone5,north,8732818,165067,14249,proper road,43.24,0,0,0,0,0,0.427,0.553,0.602,0,23.151,57.32,0.5,0.5023,33918,56092,588
531,2017,Lakshadweep,Lakshadweep_Zone1,south,4774318,65005,19075,proper road,53.85,0,0,0,0,0,0.292,0.654,0.594,0,13.853,58.48,0.167,0.4573,22994,41410,395
532,2017,Lakshadweep,Lakshadweep_Zone2,south,3107561,94536,16354,proper road,76.16,1,0,0,0,0,0.529,0.568,0.751,1,19.624,29.85,0.25,1.2901,92102,195630,5953
533,2017,Lakshadweep,Lakshadweep_Zone3,south,4749481,91940,17965,dirt road,65.56,0,0,0,0,0,0.244,0.521,0.687,0,13.937,45.13,0.333,0.7587,42730,82873,729
534,2017,Lakshadweep,Lakshadweep_Zone4,south,4107558,65375,17039,proper road,62.83,0,0,0,0,0,0.34,0.678,0.666,1,20.434,40.11,0.417,0.3948,25046,45252,423
535,2017,Lakshadweep,Lakshadweep_Zone5,south,4384731,55099,22175,proper road,38.99,0,0,1,0,0,0.274,0.709,0.824,0,12.729,25.36,0.5,0.8686,30614,47414,478
536,2017,Puducherry,Puducherry_Zone1,south,3422177,19896,8846,proper road,81.48,0,0,1,0,0,0.607,0.536,0.368,0,5.0,90.94,0.167,1.2742,26733,72081,570
537,2017,Puducherry,Puducherry_Zone2,south,4955905,11989,9827,dirt road,94.09,0,0,0,0,0,0.388,0.499,0.417,1,5.0,69.96,0.25,0.9588,6845,18484,138
538,2017,Puducherry,Puducherry_Zone3,south,6959322,10936,12552,proper road,47.46,0,0,0,0,0,0.272,0.638,0.367,0,5.0,91.1,0.333,0.6237,3569,7081,70
539,2017,Puducherry,Puducherry_Zone4,south,4735456,13067,10518,proper road,62.31,1,0,0,0,0,0.285,0.519,0.4,1,5.0,72.04,0.417,1.5606,11076,28283,882
540,2017,Puducherry,Puducherry_Zone5,south,5679819,17729,8749,damaged road,83.33,1,0,0,0,0,0.284,0.554,0.363,0,5.0,91.67,0.5,2.4684,17898,57680,2521
541,2018,Andhra Pradesh,Andhra Pradesh_Zone1,south,16214528,237169,5237,proper road,56.51,0,1,0,0,0,0.196,0.692,0.653,0,21.144,49.95,0.25,1.1969,47254,97881,2386
542,2018,Andhra Pradesh,Andhra Pradesh_Zone2,south,12845754,312557,5965,proper road,74.65,1,1,0,0,0,0.29,0.633,0.571,1,12.736,51.53,0.333,2.1843,311774,828068,34521
543,2018,Andhra Pradesh,Andhra Pradesh_Zone3,south,10646440,305748,14780,proper road,87.87,1,0,0,0,0,0.663,0.726,0.605,0,35.449,56.87,0.417,1.3136,132536,328725,9414
544,2018,Andhra Pradesh,Andhra Pradesh_Zone4,south,8909208,223526,12322,proper road,75.21,1,0,0,0,0,0.39,0.492,0.571,1,17.545,51.42,0.5,1.4538,88797,215970,6268
545,2018,Andhra Pradesh,Andhra Pradesh_Zone5,south,11042156,279518,8566,proper road,40.99,0,0,1,0,0,0.447,0.586,0.671,0,33.176,47.33,0.583,1.0369,71512,127232,1217
546,2018,Arunachal Pradesh,Arunachal Pradesh_Zone1,north_east,2247830,136420,5391,proper road,63.92,0,0,0,0,1,0.057,0.478,0.411,0,31.77,84.75,0.25,1.0731,160065,370915,3184
547,2018,Arunachal Pradesh,Arunachal Pradesh_Zone2,north_east,1828855,264480,8418,dirt road,83.32,0,0,0,0,0,0.255,0.384,0.662,1,209.39,40.54,0.333,0.8447,454448,990236,7721
548,2018,Arunachal Pradesh,Arunachal Pradesh_Zone3,north_east,2716805,264520,6866,dirt road,39.03,0,1,0,0,0,0.455,0.419,0.443,0,117.604,80.24,0.417,1.7806,371345,830733,22375
549,2018,Arunachal Pradesh,Arunachal Pradesh_Zone4,north_east,3219411,148058,9459,dirt road,57.87,0,0,0,0,0,0.115,0.404,0.582,1,43.272,50.13,0.5,0.8902,110849,220447,2056
550,2018,Arunachal Pradesh,Arunachal Pradesh_Zone5,north_east,2097548,225413,10083,proper road,59.96,0,0,0,0,0,0.167,0.489,0.544,0,123.655,65.69,0.583,0.575,273227,529872,5088
551,2018,Assam,Assam_Zone1,north_east,13274191,96736,9231,proper road,83.97,1,0,0,0,0,0.363,0.806,0.633,0,9.41,52.8,0.25,1.2537,24757,59730,1743
552,2018,Assam,Assam_Zone2,north_east,13697749,43239,10685,proper road,46.03,0,0,0,0,0,0.076,0.756,0.621,1,5.0,45.5,0.333,0.3873,5572,8992,99
553,2018,Assam,Assam_Zone3,north_east,25432997,55567,9544,proper road,30.53,0,0,1,0,0,0.334,0.698,0.482,0,5.0,74.6,0.417,1.1134,7334,13584,139
554,2018,Assam,Assam_Zone4,north_east,16830667,55359,8049,proper road,63.05,1,0,0,0,0,0.398,0.811,0.547,1,5.0,54.42,0.5,1.3117,12042,26834,900
555,2018,Assam,Assam_Zone5,north_east,18894688,78687,7013,damaged road,80.52,0,0,0,0,0,0.261,0.908,0.523,0,5.002,68.76,0.583,1.28,14850,36597,1085
556,2018,Bihar,Bihar_Zone1,east,8741217,169711,3134,proper road,76.49,0,0,0,0,0,0.269,0.661,0.491,0,18.414,73.31,0.25,0.5259,35887,78447,686
557,2018,Bihar,Bihar_Zone2,east,8406278,125493,5889,dirt road,52.21,0,0,0,0,0,0.123,0.717,0.425,1,14.405,68.97,0.333,0.8437,37225,77933,739
558,2018,Bihar,Bihar_Zone3,east,7994687,194373,5648,damaged road,87.22,1,1,1,0,0,0.185,0.781,0.588,0,34.015,59.38,0.417,3.5979,898312,2959433,144789
559,2018,Bihar,Bihar_Zone4,east,7762390,159661,4141,proper road,57.8,0,0,0,0,0,0.182,0.645,0.605,1,18.056,47.38,0.5,0.4537,35534,63909,630
560,2018,Bihar,Bihar_Zone5,east,11353112,113717,2835,dirt road,64.6,1,0,1,0,0,0.31,0.809,0.545,0,10.31,65.5,0.583,2.2138,51059,133496,3806
561,2018,Chhattisgarh,Chhattisgarh_Zone1,central,19854951,118270,11898,damaged road,36.14,0,0,1,0,0,0.274,0.959,0.511,0,6.756,70.43,0.25,1.8627,51452,112118,3894
562,2018,Chhattisgarh,Chhattisgarh_Zone2,central,15305154,166161,12001,proper road,36.98,0,0,0,0,0,0.325,0.97,0.681,1,12.433,38.29,0.333,0.2385,15264,21933,265
563,2018,Chhattisgarh,Chhattisgarh_Zone3,central,11483189,226236,12806,proper road,52.12,0,0,0,0,0,0.28,0.98,0.548,0,11.062,65.1,0.417,0.3267,29492,51628,536
564,2018,Chhattisgarh,Chhattisgarh_Zone4,central,15183493,231010,15392,proper road,44.37,0,0,0,0,0,0.487,0.912,0.527,1,13.017,56.82,0.5,0.3754,24580,42396,461
565,2018,Chhattisgarh,Chhattisgarh_Zone5,central,16016520,151254,10843,dirt road,52.3,0,0,0,0,0,0.178,0.927,0.671,0,12.407,47.33,0.583,0.5664,19238,32834,328
566,2018,Goa,Goa_Zone1,west,8611970,249123,4773,damaged road,36.78,0,0,1,0,0,0.276,0.432,0.774,0,25.733,32.56,0.25,1.9422,240577,475615,15633
567,2018,Goa,Goa_Zone2,west,9393569,124125,5664,proper road,75.2,1,0,0,1,0,0.097,0.518,0.757,1,12.996,29.1,0.333,1.3108,44791,94307,2889
568,2018,Goa,Goa_Zone3,west,5108263,187149,7498,dirt road,64.5,1,1,0,0,0,0.072,0.43,0.736,0,37.342,38.0,0.417,2.4698,504709,1248355,50040
569,2018,Goa,Goa_Zone4,west,9075402,222389,4829,proper road,32.55,0,0,0,0,0,0.075,0.422,0.891,1,21.757,13.07,0.5,0.3654,37869,47873,543
570,2018,Goa,Goa_Zone5,west,7701338,296724,3638,proper road,51.38,0,0,0,0,1,0.178,0.376,0.903,0,30.261,14.02,0.583,0.78,86192,133464,1203
571,2018,Gujarat,Gujarat_Zone1,west,31669089,20145,17816,proper road,78.33,1,0,0,0,0,0.077,0.701,0.414,0,5.0,84.44,0.25,1.4598,2756,7220,216
572,2018,Gujarat,Gujarat_Zone2,west,25884116,15459,23027,proper road,44.72,0,0,0,0,0,0.697,0.697,0.312,1,5.0,82.6,0.333,0.6335,1506,3006,31
573,2018,Gujarat,Gujarat_Zone3,west,34042008,27877,11930,proper road,38.17,0,1,0,1,0,0.313,0.753,0.397,0,5.0,86.82,0.417,1.3457,3325,7038,203
574,2018,Gujarat,Gujarat_Zone4,west,28523348,27316,13663,proper road,90.63,1,1,1,0,0,0.158,0.634,0.307,1,5.0,83.12,0.5,2.968,18805,68430,2395
575,2018,Gujarat,Gujarat_Zone5,west,29969956,31114,11523,dirt road,52.02,0,1,0,0,0,0.054,0.652,0.37,0,5.0,90.73,0.583,1.7152,4936,12165,309
576,2018,Haryana,Haryana_Zone1,north,13380875,178904,27408,proper road,79.95,1,0,0,0,0,0.184,0.986,0.721,0,19.061,40.15,0.25,1.1024,39739,87802,2606
577,2018,Haryana,Haryana_Zone2,north,16694826,160158,24583,dirt road,70.64,0,0,0,0,0,0.288,0.854,0.739,1,13.978,31.37,0.333,0.5558,19067,35714,321
578,2018,Haryana,Haryana_Zone3,north,14172410,133167,16259,dirt road,78.83,1,0,0,1,0,0.088,0.98,0.587,0,11.943,59.54,0.417,1.4994,35599,89598,2600
579,2018,Haryana,Haryana_Zone4,north,18277927,201459,28432,proper road,76.17,0,0,1,0,0,0.081,0.835,0.696,1,12.63,36.42,0.5,0.8949,29860,62921,503
580,2018,Haryana,Haryana_Zone5,north,14418258,93692,20215,proper road,40.07,0,1,0,0,0,0.167,0.783,0.671,0,9.167,47.4,0.583,1.1389,20601,36928,1018
581,2018,Himachal Pradesh,Himachal Pradesh_Zone1,north,13274847,39369,11461,proper road,54.2,0,0,0,0,0,0.504,0.755,0.375,0,5.0,90.05,0.25,0.5604,6304,12918,128
582,2018,Himachal Pradesh,Himachal Pradesh_Zone2,north,21490094,25742,15490,dirt road,35.48,0,0,0,0,0,0.248,0.728,0.41,1,5.0,70.81,0.333,0.849,3384,6361,68
583,2018,Himachal Pradesh,Himachal Pradesh_Zone3,north,15786568,47441,9735,proper road,31.98,0,1,0,0,0,0.353,0.79,0.323,0,5.0,97.42,0.417,1.3787,11396,24085,704
584,2018,Himachal Pradesh,Himachal Pradesh_Zone4,north,22403161,39561,21682,proper road,35.97,0,1,0,0,0,0.174,0.698,0.372,1,5.0,75.3,0.5,1.3903,6869,14960,411
585,2018,Himachal Pradesh,Himachal Pradesh_Zone5,north,14103693,36491,18297,proper road,73.73,1,0,0,0,0,0.129,0.654,0.392,0,5.0,87.61,0.583,1.4987,10640,28448,830
586,2018,Jharkhand,Jharkhand_Zone1,east,13925657,92040,15010,proper road,66.75,1,0,0,0,0,0.142,0.484,0.686,0,6.512,45.26,0.25,1.378,23813,52351,1557
587,2018,Jharkhand,Jharkhand_Zone2,east,17501564,124819,15128,proper road,49.07,0,1,0,0,0,0.38,0.616,0.78,1,5.0,26.42,0.333,1.1461,22728,40748,1095
588,2018,Jharkhand,Jharkhand_Zone3,east,10197752,82650,11907,proper road,69.47,0,1,0,0,0,0.396,0.589,0.747,0,11.233,36.43,0.417,1.1828,26253,54090,1279
589,2018,Jharkhand,Jharkhand_Zone4,east,8056632,51523,10581,proper road,46.91,0,1,0,0,1,0.05,0.588,0.625,1,8.911,45.05,0.5,1.6686,27286,58396,1387
590,2018,Jharkhand,Jharkhand_Zone5,east,8959760,129195,9160,proper road,66.28,0,1,0,0,0,0.215,0.541,0.782,0,20.239,31.45,0.583,1.1822,45484,87954,2047
591,2018,Karnataka,Karnataka_Zone1,south,3258019,169307,5412,proper road,32.45,0,1,0,0,0,0.222,0.619,0.757,0,52.136,34.95,0.25,1.1605,149163,247379,7381
592,2018,Karnataka,Karnataka_Zone2,south,2250894,237852,5129,proper road,58.74,0,0,0,0,1,0.347,0.645,0.667,1,128.456,39.94,0.333,0.8107,332042,626581,5595
593,2018,Karnataka,Karnataka_Zone3,south,1946913,146051,8926,dirt road,54.88,0,0,0,0,0,0.316,0.68,0.695,0,111.074,43.95,0.417,0.6735,145176,261139,2389
594,2018,Karnataka,Karnataka_Zone4,south,2077616,129403,6705,proper road,40.9,0,0,1,0,0,0.222,0.652,0.64,1,36.992,43.25,0.5,1.0264,159563,287295,2755
595,2018,Karnataka,Karnataka_Zone5,south,3356143,164239,8924,dirt road,74.32,0,1,1,0,0,0.315,0.574,0.71,0,52.208,41.81,0.583,2.1162,219529,543353,10968
596,2018,Kerala,Kerala_Zone1,south,10499968,151452,7639,dirt road,80.69,0,1,1,0,0,0.254,0.596,0.436,0,11.253,81.24,0.25,2.2971,74518,224123,4407
597,2018,Kerala,Kerala_Zone2,south,13639820,114589,9498,proper road,55.46,0,1,0,0,1,0.326,0.56,0.222,1,8.559,93.4,0.333,1.965,39860,113178,2560
598,2018,Kerala,Kerala_Zone3,south,8546166,77913,4807,dirt road,57.78,0,0,0,0,0,0.452,0.532,0.326,0,10.392,97.09,0.417,1.0058,26419,61327,548
599,2018,Kerala,Kerala_Zone4,south,7631757,122225,6818,proper road,87.76,1,0,1,0,0,0.332,0.627,0.372,1,16.354,75.33,0.5,2.1257,77541,241524,6177
600,2018,Kerala,Kerala_Zone5,south,9226846,75460,6001,dirt road,40.87,0,0,0,0,0,0.373,0.619,0.351,0,11.5,93.53,0.583,0.9451,22727,47208,470
601,2018,Madhya Pradesh,Madhya Pradesh_Zone1,central,9852428,195980,4003,damaged road,46.93,0,1,0,0,0,0.05,0.72,0.443,0,20.14,80.22,0.25,2.23,99271,256962,11530
602,2018,Madhya Pradesh,Madhya Pradesh_Zone2,central,14332342,214465,3531,dirt road,51.62,0,0,0,1,0,0.127,0.601,0.464,1,11.472,64.32,0.333,0.8748,38540,78722,744
603,2018,Madhya Pradesh,Madhya Pradesh_Zone3,central,14656011,225775,1908,dirt road,74.21,0,0,0,0,0,0.216,0.671,0.451,0,13.62,79.03,0.417,0.8488,37884,88411,735
604,2018,Madhya Pradesh,Madhya Pradesh_Zone4,central,9821838,233260,3203,dirt road,83.96,0,0,0,0,0,0.274,0.656,0.47,1,26.575,63.55,0.5,0.8429,57848,138370,1108
605,2018,Madhya Pradesh,Madhya Pradesh_Zone5,central,20241016,225885,2807,proper road,84.97,0,1,0,0,0,0.523,0.709,0.533,0,15.713,67.29,0.583,1.2727,37202,94258,2062
606,2018,Maharashtra,Maharashtra_Zone1,west,5959758,101973,14545,damaged road,33.48,0,1,0,0,0,0.155,0.755,0.446,0,18.011,79.74,0.25,2.2103,85140,200336,9941
607,2018,Maharashtra,Maharashtra_Zone2,west,9126635,84873,20107,proper road,75.11,0,1,0,0,0,0.085,0.839,0.466,1,5.826,64.13,0.333,1.2544,30957,76079,1797
608,2018,Maharashtra,Maharashtra_Zone3,west,8183465,97358,17400,proper road,90.28,1,1,0,0,0,0.05,0.762,0.403,0,15.3,85.94,0.417,2.2366,158445,500092,19294
609,2018,Maharashtra,Maharashtra_Zone4,west,9212632,100760,25464,proper road,54.72,0,0,1,0,0,0.188,0.717,0.455,1,10.971,65.35,0.5,1.1228,33422,73385,648
610,2018,Maharashtra,Maharashtra_Zone5,west,6994894,50352,18861,dirt road,80.5,1,0,0,1,0,0.251,0.796,0.415,0,5.0,84.17,0.583,1.7109,31327,88367,2451
611,2018,Manipur,Manipur_Zone1,north_east,7122221,86235,14987,proper road,61.97,0,0,0,0,0,0.318,0.775,0.597,0,13.44,58.07,0.25,0.3947,19766,36666,350
612,2018,Manipur,Manipur_Zone2,north_east,7311288,65325,10298,damaged road,83.67,1,1,0,0,0,0.156,0.789,0.48,1,9.836,62.4,0.333,3.0695,160533,526893,27356
613,2018,Manipur,Manipur_Zone3,north_east,7565860,54891,17468,proper road,35.39,0,0,1,0,0,0.283,0.797,0.56,0,6.935,63.3,0.417,1.0093,20645,37896,369
614,2018,Manipur,Manipur_Zone4,north_east,7189175,113358,19233,proper road,76.55,1,1,0,0,0,0.56,0.791,0.64,1,11.852,43.16,0.5,2.0561,194279,502181,20555
615,2018,Manipur,Manipur_Zone5,north_east,6073284,122801,18431,proper road,53.98,0,0,0,0,0,0.531,0.773,0.627,0,26.401,53.67,0.583,0.3746,31933,55166,552
616,2018,Meghalaya,Meghalaya_Zone1,north_east,11514202,77050,6951,proper road,53.1,0,0,0,0,0,0.472,0.576,0.693,0,5.0,44.14,0.25,0.4265,11944,19735,201
617,2018,Meghalaya,Meghalaya_Zone2,north_east,13016619,77342,6762,proper road,31.71,0,1,0,0,0,0.059,0.618,0.678,1,7.207,38.59,0.333,1.2159,19330,33368,977
618,2018,Meghalaya,Meghalaya_Zone3,north_east,12685802,79835,11911,dirt road,62.12,1,0,0,0,0,0.187,0.749,0.653,0,8.643,50.02,0.417,1.5688,24913,54689,1735
619,2018,Meghalaya,Meghalaya_Zone4,north_east,7974481,128506,6707,dirt road,79.32,0,0,0,0,0,0.422,0.62,0.592,1,17.122,49.02,0.5,0.7757,37775,82183,676
620,2018,Meghalaya,Meghalaya_Zone5,north_east,13233930,115229,16015,damaged road,56.62,0,0,1,0,0,0.163,0.74,0.728,0,10.883,39.1,0.583,1.8199,73072,158440,4762
621,2018,Mizoram,Mizoram_Zone1,north_east,3867435,63284,12896,proper road,45.02,0,1,1,0,0,0.278,0.623,0.329,0,18.486,96.62,0.25,2.0582,77268,200627,4887
622,2018,Mizoram,Mizoram_Zone2,north_east,2481079,132761,12389,damaged road,88.62,1,1,0,0,0,0.272,0.729,0.24,1,55.08,91.18,0.333,3.2673,890949,3425575,174308
623,2018,Mizoram,Mizoram_Zone3,north_east,1998601,121372,9956,proper road,46.51,0,0,0,0,0,0.216,0.692,0.317,0,42.106,98.41,0.417,0.6326,113310,230402,2313
624,2018,Mizoram,Mizoram_Zone4,north_east,3732533,88488,6259,dirt road,86.63,1,0,0,0,0,0.281,0.581,0.265,1,21.083,88.19,0.5,1.9241,104067,331404,8841
625,2018,Mizoram,Mizoram_Zone5,north_east,2338357,107091,12405,damaged road,72.48,1,0,0,0,0,0.204,0.606,0.418,0,32.955,83.84,0.583,2.4044,229051,675069,30857
626,2018,Nagaland,Nagaland_Zone1,north_east,8899641,197050,2785,dirt road,47.26,0,0,0,0,0,0.347,0.702,0.71,0,19.535,41.77,0.25,0.6522,46189,77773,733
627,2018,Nagaland,Nagaland_Zone2,north_east,6845173,202063,1215,damaged road,58.89,0,0,0,0,0,0.38,0.639,0.636,1,20.796,43.67,0.333,1.3352,97203,207528,6821
628,2018,Nagaland,Nagaland_Zone3,north_east,7102069,148776,1742,proper road,92.03,1,0,0,0,0,0.451,0.652,0.635,0,27.201,52.52,0.417,1.3295,70493,174261,4938
629,2018,Nagaland,Nagaland_Zone4,north_east,8118890,295941,2169,dirt road,54.1,0,0,0,0,1,0.332,0.68,0.651,1,41.056,41.85,0.5,1.1043,102910,206840,1794
630,2018,Nagaland,Nagaland_Zone5,north_east,4509488,218015,1746,damaged road,79.53,1,0,0,0,0,0.164,0.635,0.684,0,48.77,45.51,0.583,2.2038,228588,600979,26186
